participantId,intervalStartTime,intervalEndTime,currentLocations
578,2022-03-01 21:25:00+00:00,2022-03-01 21:45:00+00:00,"['POINT (698.2411158717262 4392.416668183332)', 'POINT (401.00364888735993 4632.191656083583)', 'POINT (53.71315310962717 4727.81027677455)', 'POINT (-230.4186780140786 4884.415495659691)', 'POINT (-257.8642166492479 5030.61500433037)']"
579,2022-03-01 22:45:00+00:00,2022-03-01 22:50:00+00:00,"['POINT (-1221.4051100732 4941.00338419236)', 'POINT (-1608.45605877468 4914.969006718104)']"
579,2022-03-01 11:20:00+00:00,2022-03-01 11:30:00+00:00,"['POINT (-1221.4051100732 4941.00338419236)', 'POINT (-1485.079631677474 5246.9437754904775)', 'POINT (-2006.5418958863424 5279.064109817153)']"
580,2022-03-01 18:30:00+00:00,2022-03-01 18:45:00+00:00,"['POINT (-3136.1278958093117 6671.917461867151)', 'POINT (-3255.641621427146 6240.453417100578)', 'POINT (-3358.0343658645857 5895.094488270512)', 'POINT (-3409.1418665848596 5927.283838639176)']"
580,2022-03-01 12:35:00+00:00,2022-03-01 12:50:00+00:00,"['POINT (-820.9290279479601 4497.243308530136)', 'POINT (-485.3628417410773 4408.495089625616)', 'POINT (-452.16093775275687 3989.9925773844875)', 'POINT (-180.66962008246068 3803.7757491703273)']"
581,2022-03-01 14:45:00+00:00,2022-03-01 14:55:00+00:00,"['POINT (-1221.4051100732 4941.00338419236)', 'POINT (-1035.5523225427685 5211.285344317795)', 'POINT (-817.3422713725962 5236.845304905742)']"
581,2022-03-01 21:00:00+00:00,2022-03-01 21:05:00+00:00,"['POINT (-1623.0740591441258 3872.0300113645017)', 'POINT (-1599.8630288229635 3882.453361529545)']"
582,2022-03-01 12:50:00+00:00,2022-03-01 13:00:00+00:00,"['POINT (698.2411158717262 4392.416668183332)', 'POINT (401.00364888735993 4632.191656083583)', 'POINT (165.9018666944367 4785.290111277072)']"
582,2022-03-01 19:20:00+00:00,2022-03-01 19:40:00+00:00,"['POINT (-820.9290279479601 4497.243308530136)', 'POINT (-485.3628417410773 4408.495089625616)', 'POINT (-452.16093775275687 3989.9925773844875)', 'POINT (-220.69440245253037 3750.5003986249194)', 'POINT (-100.02353737703987 3576.9071575143835)']"
583,2022-03-01 19:55:00+00:00,2022-03-01 20:10:00+00:00,"['POINT (-820.9290279479601 4497.243308530136)', 'POINT (-485.3628417410773 4408.495089625616)', 'POINT (-452.16093775275687 3989.9925773844875)', 'POINT (-222.84094308191223 3892.927158897646)']"
583,2022-03-01 13:30:00+00:00,2022-03-01 13:40:00+00:00,"['POINT (-3136.1278958093117 6671.917461867151)', 'POINT (-3105.976029630407 6248.2598028299335)', 'POINT (-2989.208227693435 6217.4905647397745)']"
584,2022-03-01 14:10:00+00:00,2022-03-01 14:15:00+00:00,"['POINT (-3927.9102395808727 5494.63962663673)', 'POINT (-3833.486258970164 5506.669709232873)']"
585,2022-03-01 14:00:00+00:00,2022-03-01 14:10:00+00:00,"['POINT (-3136.1278958093117 6671.917461867151)', 'POINT (-3255.641621427146 6240.453417100578)', 'POINT (-3578.4703410389902 6180.93289865317)']"
586,2022-03-01 13:40:00+00:00,2022-03-01 13:45:00+00:00,"['POINT (-4002.9335312988205 6671.996711133368)', 'POINT (-3837.380580783703 6371.4903899007695)']"
587,2022-03-01 18:00:00+00:00,2022-03-01 18:05:00+00:00,"['POINT (-1623.0740591441258 3872.0300113645017)', 'POINT (-1610.6711543569747 3900.5376197903356)']"
587,2022-03-01 12:15:00+00:00,2022-03-01 12:30:00+00:00,"['POINT (-3136.1278958093117 6671.917461867151)', 'POINT (-3105.976029630407 6248.2598028299335)', 'POINT (-3018.2684834935703 5921.695311814386)', 'POINT (-3151.8081528722414 5921.3912424167365)']"
588,2022-03-01 13:15:00+00:00,2022-03-01 13:35:00+00:00,"['POINT (698.2411158717262 4392.416668183332)', 'POINT (401.00364888735993 4632.191656083583)', 'POINT (53.71315310962717 4727.81027677455)', 'POINT (-230.4186780140786 4884.415495659691)', 'POINT (-253.15774756050087 5016.631204253596)']"
588,2022-03-01 07:40:00+00:00,2022-03-01 07:55:00+00:00,"['POINT (-1176.8013302032396 5846.6471242364805)', 'POINT (-870.7563568970724 5575.685938302714)', 'POINT (-607.1623593614866 5383.159695230111)', 'POINT (-362.6428064948931 5254.189631258296)']"
588,2022-03-01 18:45:00+00:00,2022-03-01 19:00:00+00:00,"['POINT (-1623.0740591441258 3872.0300113645017)', 'POINT (-1288.973858577208 3711.692127221675)', 'POINT (-904.3387634014261 3680.4092367064686)', 'POINT (-494.1270376569047 3542.053038723723)']"
589,2022-03-01 20:40:00+00:00,2022-03-01 20:50:00+00:00,"['POINT (-1176.8013302032396 5846.6471242364805)', 'POINT (-1502.1499471205514 5797.893279166081)', 'POINT (-1536.1066519273945 5610.237234742129)']"
589,2022-03-01 14:25:00+00:00,2022-03-01 14:30:00+00:00,"['POINT (-1176.8013302032396 5846.6471242364805)', 'POINT (-676.8376767151401 5930.374060439889)']"
590,2022-03-01 09:10:00+00:00,2022-03-01 09:15:00+00:00,"['POINT (698.2411158717262 4392.416668183332)', 'POINT (462.0061211139331 4443.447930097371)']"
591,2022-03-01 12:55:00+00:00,2022-03-01 13:05:00+00:00,"['POINT (-3927.9102395808727 5494.63962663673)', 'POINT (-3470.236574785854 5445.70168730304)', 'POINT (-3247.2735622784776 5478.491195687867)']"
592,2022-03-01 13:15:00+00:00,2022-03-01 13:20:00+00:00,"['POINT (-3927.9102395808727 5494.63962663673)', 'POINT (-3839.6378208899737 5799.100642064883)']"
593,2022-03-01 13:10:00+00:00,2022-03-01 13:20:00+00:00,"['POINT (-3927.9102395808727 5494.63962663673)', 'POINT (-3470.236574785854 5445.70168730304)', 'POINT (-3269.737745719882 5472.863932640519)']"
594,2022-03-01 11:15:00+00:00,2022-03-01 11:25:00+00:00,"['POINT (-3136.1278958093117 6671.917461867151)', 'POINT (-3255.641621427146 6240.453417100578)', 'POINT (-3576.889683004098 6188.526028744332)']"
594,2022-03-01 22:30:00+00:00,2022-03-01 22:35:00+00:00,"['POINT (-3927.9102395808727 5494.63962663673)', 'POINT (-4124.192423540323 5649.194283054822)']"
595,2022-03-01 12:40:00+00:00,2022-03-01 12:45:00+00:00,"['POINT (-508.12691044634744 6307.584421447018)', 'POINT (-656.1930712729868 5904.726388965254)']"
595,2022-03-01 18:00:00+00:00,2022-03-01 18:15:00+00:00,"['POINT (-1176.8013302032396 5846.6471242364805)', 'POINT (-1502.1499471205514 5797.893279166081)', 'POINT (-1920.3754901838015 5827.032460450769)', 'POINT (-2398.6430407981034 5864.346521511627)']"
596,2022-03-01 11:05:00+00:00,2022-03-01 11:15:00+00:00,"['POINT (-3136.1278958093117 6671.917461867151)', 'POINT (-3105.976029630407 6248.2598028299335)', 'POINT (-2998.280415606667 6190.6546157793955)']"
597,2022-03-01 17:40:00+00:00,2022-03-01 17:50:00+00:00,"['POINT (-3927.9102395808727 5494.63962663673)', 'POINT (-3794.8445326652495 5762.641663843371)', 'POINT (-3917.7933164300875 5958.249789509067)']"
597,2022-03-01 12:20:00+00:00,2022-03-01 12:35:00+00:00,"['POINT (-3136.1278958093117 6671.917461867151)', 'POINT (-3105.976029630407 6248.2598028299335)', 'POINT (-3018.2684834935703 5921.695311814386)', 'POINT (-3076.265507879355 5920.248353192508)']"
598,2022-03-01 20:10:00+00:00,2022-03-01 20:25:00+00:00,"['POINT (-820.9290279479601 4497.243308530136)', 'POINT (-485.3628417410773 4408.495089625616)', 'POINT (-452.16093775275687 3989.9925773844875)', 'POINT (-211.27308662352715 3881.442594045346)']"
598,2022-03-01 09:50:00+00:00,2022-03-01 10:00:00+00:00,"['POINT (-3136.1278958093117 6671.917461867151)', 'POINT (-3522.074467821355 6663.545600635845)', 'POINT (-3465.522503983665 6859.66312467438)']"
599,2022-03-01 22:45:00+00:00,2022-03-01 22:50:00+00:00,"['POINT (-1176.8013302032396 5846.6471242364805)', 'POINT (-644.949398754268 5864.969009827369)']"
599,2022-03-01 15:30:00+00:00,2022-03-01 15:50:00+00:00,"['POINT (-1176.8013302032396 5846.6471242364805)', 'POINT (-1502.1499471205514 5797.893279166081)', 'POINT (-1920.3754901838015 5827.032460450769)', 'POINT (-2339.614231441085 5841.033358455267)', 'POINT (-2476.9839014088598 5896.3509202956375)']"
600,2022-03-01 15:20:00+00:00,2022-03-01 15:25:00+00:00,"['POINT (-3136.1278958093117 6671.917461867151)', 'POINT (-2857.955793665858 6673.731974208819)']"
600,2022-03-01 22:25:00+00:00,2022-03-01 22:30:00+00:00,"['POINT (-3136.1278958093117 6671.917461867151)', 'POINT (-3219.8383221794807 6497.488807075009)']"
601,2022-03-01 18:55:00+00:00,2022-03-01 19:15:00+00:00,"['POINT (698.2411158717262 4392.416668183332)', 'POINT (401.00364888735993 4632.191656083583)', 'POINT (53.71315310962717 4727.81027677455)', 'POINT (-230.4186780140786 4884.415495659691)', 'POINT (-258.730509481439 5033.436419653311)']"
601,2022-03-01 09:20:00+00:00,2022-03-01 09:25:00+00:00,"['POINT (-1176.8013302032396 5846.6471242364805)', 'POINT (-670.1369484466592 5924.666660916568)']"
602,2022-03-01 14:55:00+00:00,2022-03-01 15:15:00+00:00,"['POINT (-820.9290279479601 4497.243308530136)', 'POINT (-485.3628417410773 4408.495089625616)', 'POINT (-452.16093775275687 3989.9925773844875)', 'POINT (-220.69440245253037 3750.5003986249194)', 'POINT (4.687651759314593 3590.917329801112)']"
602,2022-03-01 21:45:00+00:00,2022-03-01 22:00:00+00:00,"['POINT (-1176.8013302032396 5846.6471242364805)', 'POINT (-1333.8139986717683 5997.686270344027)', 'POINT (-1647.8459816469667 6139.731908452243)', 'POINT (-1817.0844817029356 6221.727021204116)']"
603,2022-03-01 12:25:00+00:00,2022-03-01 12:40:00+00:00,"['POINT (698.2411158717262 4392.416668183332)', 'POINT (245.52306268598971 4472.609531861491)', 'POINT (-167.34878218797428 4501.395769324076)', 'POINT (-263.84854356994106 4694.364952397037)']"
603,2022-03-01 23:05:00+00:00,2022-03-01 23:20:00+00:00,"['POINT (-1176.8013302032396 5846.6471242364805)', 'POINT (-1502.1499471205514 5797.893279166081)', 'POINT (-1920.3754901838015 5827.032460450769)', 'POINT (-2159.204573599384 5856.260366705141)']"
603,2022-03-01 17:45:00+00:00,2022-03-01 18:00:00+00:00,"['POINT (-1176.8013302032396 5846.6471242364805)', 'POINT (-1502.1499471205514 5797.893279166081)', 'POINT (-1920.3754901838015 5827.032460450769)', 'POINT (-2159.204573599384 5856.260366705141)']"
604,2022-03-01 15:15:00+00:00,2022-03-01 15:25:00+00:00,"['POINT (-820.9290279479601 4497.243308530136)', 'POINT (-882.4611211922202 4183.972476249105)', 'POINT (-740.5029748398389 4006.33646327556)']"
604,2022-03-01 07:40:00+00:00,2022-03-01 07:50:00+00:00,"['POINT (-820.9290279479601 4497.243308530136)', 'POINT (-882.4611211922202 4183.972476249105)', 'POINT (-740.5029748398389 4006.33646327556)']"
605,2022-03-01 14:10:00+00:00,2022-03-01 14:20:00+00:00,"['POINT (-3136.1278958093117 6671.917461867151)', 'POINT (-2749.5557431284524 6642.233746983073)', 'POINT (-2613.1823829134737 6503.459041698224)']"
605,2022-03-01 20:05:00+00:00,2022-03-01 20:15:00+00:00,"['POINT (-1176.8013302032396 5846.6471242364805)', 'POINT (-1502.1499471205514 5797.893279166081)', 'POINT (-1658.8521050369468 5622.009329435063)']"
606,2022-03-01 09:50:00+00:00,2022-03-01 10:00:00+00:00,"['POINT (-3927.9102395808727 5494.63962663673)', 'POINT (-3470.236574785854 5445.70168730304)', 'POINT (-3262.8726598545513 5472.9683144739265)']"
607,2022-03-01 23:30:00+00:00,2022-03-01 23:35:00+00:00,"['POINT (-3136.1278958093117 6671.917461867151)', 'POINT (-3206.307980477691 6489.141809049682)']"
607,2022-03-01 15:35:00+00:00,2022-03-01 15:40:00+00:00,"['POINT (-3529.558386975454 4809.641127666926)', 'POINT (-3565.785446001147 4904.676625640933)']"
608,2022-03-01 11:35:00+00:00,2022-03-01 11:45:00+00:00,"['POINT (-508.1269104463474 6307.584421447018)', 'POINT (-544.6504402059403 5921.404114173554)', 'POINT (-421.16859071671325 5859.343492021353)']"
609,2022-03-01 14:05:00+00:00,2022-03-01 14:10:00+00:00,"['POINT (631.5130723031391 2001.4772026036535)', 'POINT (843.8462949747056 2169.7836899946674)']"
610,2022-03-01 20:35:00+00:00,2022-03-01 20:55:00+00:00,"['POINT (698.2411158717262 4392.416668183332)', 'POINT (401.00364888735993 4632.191656083583)', 'POINT (53.71315310962717 4727.81027677455)', 'POINT (-230.4186780140786 4884.415495659691)', 'POINT (-262.7866326261462 5033.256243574252)']"
610,2022-03-01 13:50:00+00:00,2022-03-01 13:55:00+00:00,"['POINT (698.2411158717262 4392.416668183332)', 'POINT (445.42371920899706 4453.425471620347)']"
611,2022-03-01 16:20:00+00:00,2022-03-01 16:35:00+00:00,"['POINT (-1176.8013302032396 5846.6471242364805)', 'POINT (-1502.1499471205514 5797.893279166081)', 'POINT (-1920.3754901838015 5827.032460450769)', 'POINT (-2103.4410354617266 5808.314597887445)']"
611,2022-03-01 08:10:00+00:00,2022-03-01 08:25:00+00:00,"['POINT (-1176.8013302032396 5846.6471242364805)', 'POINT (-1502.1499471205514 5797.893279166081)', 'POINT (-1920.3754901838015 5827.032460450769)', 'POINT (-2103.4410354617266 5808.314597887445)']"
612,2022-03-01 13:10:00+00:00,2022-03-01 13:20:00+00:00,"['POINT (698.2411158717262 4392.416668183332)', 'POINT (401.00364888735993 4632.191656083583)', 'POINT (158.42238503548967 4763.677729768287)']"
613,2022-03-01 12:50:00+00:00,2022-03-01 13:05:00+00:00,"['POINT (-1623.0740591441258 3872.0300113645017)', 'POINT (-1288.973858577208 3711.692127221675)', 'POINT (-904.3387634014261 3680.4092367064686)', 'POINT (-653.8614914661872 3631.3877320792903)']"
614,2022-03-01 14:40:00+00:00,2022-03-01 14:45:00+00:00,"['POINT (-3927.9102395808727 5494.63962663673)', 'POINT (-3813.9991785224597 5145.444503726515)']"
614,2022-03-01 07:45:00+00:00,2022-03-01 07:50:00+00:00,"['POINT (-3927.9102395808727 5494.63962663673)', 'POINT (-3813.9991785224597 5145.444503726515)']"
615,2022-03-01 22:40:00+00:00,2022-03-01 22:55:00+00:00,"['POINT (698.2411158717262 4392.416668183332)', 'POINT (401.00364888735993 4632.191656083583)', 'POINT (199.64327292302633 4876.269831814872)', 'POINT (362.74012449221857 5039.261611489124)']"
615,2022-03-01 15:35:00+00:00,2022-03-01 15:50:00+00:00,"['POINT (-820.9290279479601 4497.243308530136)', 'POINT (-485.3628417410773 4408.495089625616)', 'POINT (-452.16093775275687 3989.9925773844875)', 'POINT (-335.60342950976053 3685.8869634729567)']"
616,2022-03-01 10:55:00+00:00,2022-03-01 11:00:00+00:00,"['POINT (-1221.4051100732 4941.00338419236)', 'POINT (-1282.378671986311 5251.528430280955)']"
617,2022-03-01 14:50:00+00:00,2022-03-01 15:00:00+00:00,"['POINT (-3136.1278958093117 6671.917461867151)', 'POINT (-3105.976029630407 6248.2598028299335)', 'POINT (-3058.82177590987 6297.571411907857)']"
617,2022-03-01 21:20:00+00:00,2022-03-01 21:35:00+00:00,"['POINT (-1176.8013302032396 5846.6471242364805)', 'POINT (-1333.8139986717683 5997.686270344027)', 'POINT (-1647.8459816469667 6139.731908452243)', 'POINT (-1655.9701994015838 6197.7203040193135)']"
621,2022-03-01 18:00:00+00:00,2022-03-01 18:05:00+00:00,"['POINT (-1176.8013302032396 5846.6471242364805)', 'POINT (-1321.9107595333644 5827.720807987865)']"
621,2022-03-01 23:15:00+00:00,2022-03-01 23:20:00+00:00,"['POINT (-1176.8013302032396 5846.6471242364805)', 'POINT (-1321.9107595333644 5827.720807987865)']"
621,2022-03-01 12:45:00+00:00,2022-03-01 13:00:00+00:00,"['POINT (-3927.9102395808727 5494.63962663673)', 'POINT (-3470.236574785854 5445.70168730304)', 'POINT (-3512.507393249618 5633.141004713705)', 'POINT (-3536.0719279891114 5581.544729623695)']"
622,2022-03-01 12:50:00+00:00,2022-03-01 13:05:00+00:00,"['POINT (698.2411158717262 4392.416668183332)', 'POINT (401.00364888735993 4632.191656083583)', 'POINT (53.71315310962717 4727.81027677455)', 'POINT (-261.8891844520707 4862.341331048656)']"
622,2022-03-01 18:20:00+00:00,2022-03-01 18:40:00+00:00,"['POINT (698.2411158717262 4392.416668183332)', 'POINT (401.00364888735993 4632.191656083583)', 'POINT (53.71315310962717 4727.81027677455)', 'POINT (-230.4186780140786 4884.415495659691)', 'POINT (-272.24414737858353 5031.485651587463)']"
623,2022-03-01 14:25:00+00:00,2022-03-01 14:30:00+00:00,"['POINT (-3136.1278958093117 6671.917461867151)', 'POINT (-2922.5889533950112 6498.841510406453)']"
624,2022-03-01 18:45:00+00:00,2022-03-01 18:50:00+00:00,"['POINT (-1623.0740591441258 3872.0300113645017)', 'POINT (-1531.1679115275083 3802.0284755454163)']"
624,2022-03-01 13:35:00+00:00,2022-03-01 13:45:00+00:00,"['POINT (-820.9290279479601 4497.243308530136)', 'POINT (-882.4611211922202 4183.972476249105)', 'POINT (-752.2403703308936 3995.1022653909563)']"
624,2022-03-01 23:55:00+00:00,2022-03-02 00:00:00+00:00,['POINT (-1623.0740591441258 3872.0300113645017)']
625,2022-03-01 15:55:00+00:00,2022-03-01 16:10:00+00:00,"['POINT (-820.9290279479601 4497.243308530136)', 'POINT (-485.3628417410773 4408.495089625616)', 'POINT (-452.16093775275687 3989.9925773844875)', 'POINT (-330.7160045256493 3671.027183040658)']"
625,2022-03-01 08:00:00+00:00,2022-03-01 08:15:00+00:00,"['POINT (-820.9290279479601 4497.243308530136)', 'POINT (-485.3628417410773 4408.495089625616)', 'POINT (-452.16093775275687 3989.9925773844875)', 'POINT (-330.7160045256493 3671.027183040658)']"
626,2022-03-01 23:50:00+00:00,2022-03-02 00:10:00+00:00,"['POINT (698.2411158717262 4392.416668183332)', 'POINT (401.00364888735993 4632.191656083583)']"
626,2022-03-01 13:50:00+00:00,2022-03-01 14:05:00+00:00,"['POINT (698.2411158717262 4392.416668183332)', 'POINT (245.52306268598971 4472.609531861491)', 'POINT (-167.34878218797428 4501.395769324076)', 'POINT (-257.9816488632506 4693.5979053113015)']"
627,2022-03-01 13:00:00+00:00,2022-03-01 13:05:00+00:00,"['POINT (-3927.9102395808727 5494.63962663673)', 'POINT (-3967.304254035131 5080.8437651364175)']"
628,2022-03-01 16:25:00+00:00,2022-03-01 16:40:00+00:00,"['POINT (-3927.9102395808727 5494.63962663673)', 'POINT (-3470.236574785854 5445.70168730304)', 'POINT (-3512.507393249618 5633.141004713705)', 'POINT (-3526.81620635419 5589.81178923473)']"
629,2022-03-01 08:20:00+00:00,2022-03-01 08:30:00+00:00,"['POINT (-508.12691044634744 6307.584421447018)', 'POINT (-544.6504402059403 5921.404114173554)', 'POINT (-412.3240449257163 5852.4942491219035)']"
629,2022-03-01 17:15:00+00:00,2022-03-01 17:30:00+00:00,"['POINT (-3136.1278958093117 6671.917461867151)', 'POINT (-2919.131454128902 6455.345579271677)', 'POINT (-2578.6752982982907 6379.332673831537)', 'POINT (-2629.6666536478024 6291.520901708724)']"
630,2022-03-01 17:50:00+00:00,2022-03-01 18:00:00+00:00,"['POINT (1407.7107695149243 4010.4574815269225)', 'POINT (930.4149642879935 4060.0495537933452)', 'POINT (967.5091912468331 4005.154805172982)']"
631,2022-03-01 18:45:00+00:00,2022-03-01 19:00:00+00:00,"['POINT (-820.9290279479601 4497.243308530136)', 'POINT (-485.3628417410773 4408.495089625616)', 'POINT (-452.16093775275687 3989.9925773844875)', 'POINT (-234.243137788133 3883.0999271251517)']"
631,2022-03-01 09:10:00+00:00,2022-03-01 09:15:00+00:00,"['POINT (-3927.9102395808727 5494.63962663673)', 'POINT (-4161.658284766696 5381.469375934151)']"
632,2022-03-01 20:30:00+00:00,2022-03-01 20:35:00+00:00,"['POINT (-4002.9335312988205 6671.996711133368)', 'POINT (-3795.812180768603 6358.738130299985)']"
632,2022-03-01 10:15:00+00:00,2022-03-01 10:25:00+00:00,"['POINT (1407.7107695149243 4010.4574815269225)', 'POINT (1769.403996939719 4069.050012911854)', 'POINT (2026.7076278310253 4133.21883176659)']"
633,2022-03-01 08:00:00+00:00,2022-03-01 08:05:00+00:00,"['POINT (-1989.63526350385 3368.764837974986)', 'POINT (-2075.731181053991 3651.4496457657992)']"
633,2022-03-01 14:20:00+00:00,2022-03-01 14:35:00+00:00,"['POINT (-820.9290279479601 4497.243308530136)', 'POINT (-485.3628417410773 4408.495089625616)', 'POINT (-452.16093775275687 3989.9925773844875)', 'POINT (-222.51502254209998 3878.8926504694377)']"
634,2022-03-01 20:55:00+00:00,2022-03-01 21:10:00+00:00,"['POINT (-3136.1278958093117 6671.917461867151)', 'POINT (-2919.131454128902 6455.345579271677)', 'POINT (-2578.6752982982907 6379.332673831537)', 'POINT (-2395.0055165241056 6227.822284389149)']"
634,2022-03-01 07:40:00+00:00,2022-03-01 07:50:00+00:00,"['POINT (-1221.4051100732 4941.00338419236)', 'POINT (-1485.079631677474 5246.9437754904775)', 'POINT (-1906.6139522938797 5302.156976305576)']"
634,2022-03-01 14:15:00+00:00,2022-03-01 14:25:00+00:00,"['POINT (-1221.4051100732 4941.00338419236)', 'POINT (-1485.079631677474 5246.9437754904775)', 'POINT (-1906.6139522938797 5302.156976305576)']"
